CNPJ,ProtocoloId2,Bairro (1),Situação,Data da Emissão,Grau de Risco,Principal Atividade,Item,"CNAE
(Especializado)",Descrição da Atividade,Risco Sanitário (RS),SEGMENTO DA ATIVIDADE ECONÔMICA,SUBGRUPO,Classificação Manual,Bairro (2),IDH,label_licenciados,Atividades
30118655000120.0,600.0,Sao Jose,Aguardando Solicitação,?,Baixo Risco,5620104.0,171.0,562010400.0,"Fornecimento de alimentos preparados
preponderantemente para consumo domiciliar",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,"{5620-1/04,8650-0/02}"
11958002000104.0,601.0,Sao Jose,Aguardando Solicitação,?,Baixo Risco,4721103.0,129.0,472110300.0,Comércio varejista de laticínios e frios,Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,"{4721-1/03,4722-9/01}"
28150335000105.0,605.0,Petrópolis,Aguardando Solicitação,?,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{4723-7/00,4712-1/00,4724-5/00}"
10918064000120.0,606.0,Sao Jose,Aguardando Solicitação,?,Alto Risco,8640299.0,223.0,864029900.0,Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Não Licenciados,{8640-2/99}
17214174000150.0,607.0,Tancredo Neves,Aguardando Solicitação,?,Baixo Risco,4729699.0,136.0,472969900.0,"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não
especificados anteriormente",Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Não Licenciados,"{4729-6/99,4712-1/00,5022-0/02,4721-1/03,4744-0/99}"
84520444000148.0,16137.0,Tarumã,Aguardando Solicitação,?,Alto Risco,4637199.0,111.0,463719900.0,Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente,Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Não Licenciados,"{4637-1/99,4637-1/07,4644-3/02.02,4930-2/01.01,4646-0/02,4623-1/09,4649-4/08,4644-3/02.01,4639-7/01,4637-1/04}"
15769163001344.0,12493.0,Cidade Nova,Emitido,2020-11-25 00:00:00,Alto Risco,4771701.0,137.0,477170100.0,"Comércio varejista de produtos farmacêuticos, sem
manipulação de fórmulas",Alto Risco,PRODUTOS,MEDICAMENTOS,Norte,Canaã,Baixo,Licenciados,{4771-7/01}
11280301000132.0,611.0,Tancredo Neves,Aguardando Solicitação,?,Baixo Risco,4721104.0,130.0,472110400.0,"Comércio varejista de doces, balas, bombons e semelhantes",Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Não Licenciados,"{4721-1/04,4723-7/00,4772-5/00,4712-1/00,4763-6/01}"
84108968000126.0,614.0,Cidade Nova,Aguardando Solicitação,?,Baixo Risco,8513900.0,191.0,851390000.0,Ensino fundamental,Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Norte,Canaã,Baixo,Não Licenciados,"{8513-9/00,6822-6/00,8211-3/00}"
29613639000124.0,615.0,Distrito Industrial,Aguardando Solicitação,?,Alto Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Não Licenciados,"{8630-5/03,8630-5/02}"
8780885000109.0,12078.0,Alvorada,Emitido,2020-12-29 00:00:00,Alto Risco,8630504.0,204.0,863050400.0,Atividade odontológica,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Oeste,Canaã,Baixo,Licenciados,{8630-5/04}
8780885000362.0,12048.0,Alvorada,Indeferido,?,Alto Risco,8630504.0,204.0,863050400.0,Atividade odontológica,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Oeste,Canaã,Baixo,Não Licenciados,{8630-5/04}
17174005000133.0,621.0,Centro,Aguardando Solicitação,?,Baixo Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{5611-2/03,4721-1/03}"
9276926000189.0,4338.0,Centro,Emitido,2019-04-25 00:00:00,Baixo Risco,8650005.0,229.0,865000500.0,Atividades de terapia ocupacional,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Licenciados,"{8650-0/05,8650-0/04}"
26437859000156.0,627.0,Parque Dez de Novembro,Emitido Automaticamente,2020-06-02 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Licenciados,"{4723-7/00,4772-5/00,4729-6/99,4615-0/00}"
21671925000134.0,628.0,Adrianópolis,Indeferido,?,Alto Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Não Licenciados,"{8630-5/03,8690-9/99.99,8630-5/02}"
28174127000146.0,631.0,Centro,Aguardando Solicitação,?,Baixo Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Não Licenciados,{8630-5/03}
14601357000130.0,632.0,Puraquequara,Aguardando Solicitação,?,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Não Licenciados,"{4723-7/00,4729-6/99,4712-1/00,4784-9/00.01,4724-5/00,4755-5/02,4761-0/03,4721-1/03,4722-9/02,4722-9/01,4759-8/99.99}"
30365157000181.0,633.0,Centro,Aguardando Solicitação,?,Baixo Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Não Licenciados,{8630-5/03}
11072908000127.0,15985.0,Sao Jorge,Emitido Automaticamente,2021-05-05 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Licenciados,"{4723-7/00,4712-1/00,4724-5/00}"
30147064000180.0,637.0,Cidade de Deus,Aguardando Solicitação,?,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Não Licenciados,"{4712-1/00,4721-1/02}"
17747927000192.0,639.0,N. S. Das Gracas,Aguardando Solicitação,?,Baixo Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,"{5611-2/01.01,7729-2/99,5611-2/03,8230-0/01.01,5620-1/02,8299-7/99.99,7729-2/02}"
30058288000116.0,640.0,Planalto,Aguardando Solicitação,?,Baixo Risco,9602502.0,259.0,960250201.0,Atividades de estética e outros serviços de cuidados com a beleza,Risco Condicionado,SERVIÇOS,INTERESSE Á SAÚDE,Centro-Oeste,Canaã,Baixo,Não Licenciados,{9602-5/02.01}
23674784000139.0,641.0,Santa Etelvina,Aguardando Solicitação,?,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Não Licenciados,"{4723-7/00,4789-0/01,4784-9/00.01,4789-0/99.99,8299-7/07.01,4755-5/03,4755-5/02,4763-6/02,4751-2/01,4541-2/05.01}"
4507739000498.0,642.0,Distrito Industrial,Aguardando Solicitação,?,Baixo Risco,5211701.0,151.0,521170102.0,Armazéns gerais - emissão de warrant - Interesse sanitário,Baixo Risco B,PRODUTOS,DIVERSOS,Sul,Canaã,Baixo,Não Licenciados,{5211-7/01}
31369813000187.0,643.0,Alvorada,Aguardando Solicitação,?,Baixo Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Não Licenciados,{5611-2/03}
23143487000167.0,645.0,Centro,Aguardando Solicitação,?,Alto Risco,9602502.0,259.0,960250201.0,Atividades de estética e outros serviços de cuidados com a beleza,Risco Condicionado,SERVIÇOS,INTERESSE Á SAÚDE,Sul,Canaã,Baixo,Não Licenciados,"{9602-5/02.01,9609-2/06}"
18293424000157.0,646.0,Sao Geraldo,Aguardando Solicitação,?,Alto Risco,8640203.0,210.0,864020300.0,Serviços de diálise e nefrologia,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Não Licenciados,"{8640-2/03,8630-5/99,8650-0/03.01,8640-2/04,8640-2/02,8640-2/99,8640-2/06,8640-2/09,8630-5/03,8650-0/99.99,8640-2/07,8610-1/02,8640-2/11,9602-5/02.01,8650-0/04,8630-5/04,8650-0/02,8640-2/08,8690-9/03,8650-0/06,8640-2/05}"
8214295000100.0,2116.0,Centro,Emitido Automaticamente,2020-02-19 00:00:00,Baixo Risco,4721104.0,130.0,472110400.0,"Comércio varejista de doces, balas, bombons e semelhantes",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,{4721-1/04}
30128663000157.0,649.0,Sao  Francisco,Indeferido,?,Baixo Risco,4721104.0,130.0,472110400.0,"Comércio varejista de doces, balas, bombons e semelhantes",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,"{4721-1/04,4729-6/99,5611-2/03,4721-1/03,5611-2/01.02,1091-1/02,4721-1/02}"
28256664000135.0,5379.0,Chapada,Aguardando Solicitação,?,Alto Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Oeste,Canaã,Baixo,Não Licenciados,"{8630-5/03,8630-5/02}"
19650728000197.0,651.0,Redenção,Aguardando Solicitação,?,Baixo Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Oeste,Canaã,Baixo,Não Licenciados,{5611-2/01.02}
21671999000170.0,652.0,Morro Da Liberdade,Em Exigência,?,Baixo Risco,5620103.0,170.0,562010300.0,Cantinas - serviços de alimentação privativos,Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Em processo,{5620-1/03}
29878773000157.0,12946.0,Adrianópolis,Emitido Sob Inspeção,2020-10-13 00:00:00,Baixo Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Licenciados,{8630-5/03}
31055697000121.0,654.0,N. S. Das Gracas,Aguardando Solicitação,?,Baixo Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Centro-Sul,Canaã,Baixo,Não Licenciados,{8630-5/03}
21642331000103.0,657.0,Compensa,Emitido,2019-04-30 00:00:00,Alto Risco,8512100.0,190.0,851210000.0,"Educação infantil - pré-
escola",Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Oeste,Canaã,Baixo,Licenciados,"{8512-1/00,8511-2/00}"
29813075000173.0,660.0,Alvorada,Emitido,2018-10-23 00:00:00,Alto Risco,8650005.0,229.0,865000500.0,Atividades de terapia ocupacional,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Oeste,Armando Mendes,Baixíssimo,Licenciados,"{8650-0/05,8630-5/99,8650-0/03.01,8630-5/03,8650-0/04,8650-0/02,8690-9/03}"
10373341000166.0,663.0,Novo Aleixo,Aguardando Solicitação,?,Baixo Risco,4729699.0,136.0,472969900.0,"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não
especificados anteriormente",Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Não Licenciados,"{4729-6/99,4721-1/03}"
4159778000107.0,664.0,Centro,Indeferido,?,Alto Risco,8610101.0,194.0,861010101.0,"Atividades de atendimento hospitalar, exceto pronto-
socorro e unidades para atendimento a urgências",Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Não Licenciados,"{8610-1/01.01,4120-4/00.01,8610-1/01.02,8610-1/02,4120-4/00.02,8640-2/02,8630-5/02,8621-6/01,8610-1/01.03,8630-5/01}"
30518976000111.0,12211.0,Betania,Aguardando Solicitação,2020-10-20 07:39:11.467892,Alto Risco,1091101.0,26.0,109110100.0,"Fabricação de produtos de
panificação industrial",Alto Risco,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{1091-1/01,4721-1/03,1091-1/02,4721-1/02}"
30181775000171.0,666.0,Japim,Emitido,2019-11-10 00:00:00,Alto Risco,4721104.0,130.0,472110400.0,"Comércio varejista de doces, balas, bombons e semelhantes",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,"{4721-1/04,1053-8/00}"
26519120000355.0,667.0,São Lázaro,Aguardando Solicitação,?,Baixo Risco,9313100.0,255.0,931310000.0,Atividades de condicionamento físico,Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Sul,Canaã,Baixo,Não Licenciados,{9313-1/00}
27522042000220.0,668.0,Compensa,Aguardando Solicitação,?,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Não Licenciados,"{4723-7/00,4712-1/00,5611-2/03,4721-1/02}"
11353045000166.0,670.0,Centro,Aguardando Solicitação,?,Alto Risco,8630504.0,204.0,863050400.0,Atividade odontológica,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Não Licenciados,{8630-5/04}
22695877000187.0,671.0,Cachoeirinha,Emitido Sob Inspeção,2020-07-30 00:00:00,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,{4712-1/00}
28180506000149.0,672.0,Centro,Aguardando Solicitação,?,Baixo Risco,8630503.0,203.0,863050300.0,Atividade médica ambulatorial restrita a consultas,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Não Licenciados,{8630-5/03}
63677231000154.0,673.0,Jorge Teixeira,Aguardando Solicitação,?,Alto Risco,4635499.0,103.0,463549900.0,Comércio atacadista de bebidas não especificadas anteriormente,Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Não Licenciados,"{4635-4/99,4742-3/00,4637-1/99,4729-6/99,4637-1/02,4789-0/99.99,4637-1/01,4755-5/02,4673-7/00,4679-6/99,4761-0/03,4744-0/99,4679-6/04,4744-0/04,4637-1/03,4646-0/02,4646-0/01,4744-0/05,4691-5/00,5250-8/01,4635-4/03,4674-5/00,4759-8/99.99}"
24844604000182.0,674.0,Alvorada,Emitido,2018-08-23 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Armando Mendes,Baixíssimo,Licenciados,"{4723-7/00,4784-9/00}"
30228418000111.0,676.0,Centro,Aguardando Solicitação,?,Alto Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{5611-2/01.01,5620-1/01,5611-2/02.02,5611-2/04,5620-1/02}"
21247570000150.0,677.0,Parque Dez de Novembro,Aguardando Solicitação,?,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,"{4723-7/00,4729-6/99,5620-1/04,5611-2/03}"
15790280000237.0,679.0,Jardim Rosa Elze,Aguardando Solicitação,?,Alto Risco,5620101.0,168.0,562010100.0,Fornecimento de alimentos preparados preponderantemente para empresas,Alto Risco,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,"{5620-1/01,5620-1/02}"
15769163002235.0,680.0,Centro,Emitido,2019-09-24 00:00:00,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Sul,Canaã,Baixo,Licenciados,"{4772-5/00,4771-7/03,4773-3/00,4771-7/01}"
30189632000106.0,681.0,Centro,Aguardando Solicitação,?,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{4712-1/00,4755-5/03,4724-5/00,4755-5/02,4639-7/01,4633-8/01}"
20183461000154.0,682.0,Da Paz,Aguardando Solicitação,?,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Oeste,Canaã,Baixo,Não Licenciados,"{4723-7/00,4724-5/00,4721-1/03,4722-9/01,4721-1/02,4711-3/02}"
15769163002154.0,683.0,Cidade Nova,Emitido,2019-02-12 00:00:00,Alto Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Norte,Canaã,Baixo,Licenciados,"{4772-5/00,4771-7/03,4773-3/00,4771-7/01}"
29170482000290.0,684.0,Praça 14 de Janeiro,Aguardando Solicitação,?,Baixo Risco,4729699.0,136.0,472969900.0,"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não
especificados anteriormente",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{4729-6/99,5611-2/03,5611-2/01.02}"
26227296000171.0,685.0,Alvorada,Aguardando Solicitação,?,Baixo Risco,5611203.0,163.0,561120300.0,"Lanchonetes, casas de chá,
de sucos e similares",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Canaã,Baixo,Não Licenciados,{5611-2/03}
17178002000178.0,686.0,Alvorada,Emitido,2018-03-07 00:00:00,Baixo Risco,4721104.0,130.0,472110400.0,"Comércio varejista de doces, balas, bombons e semelhantes",Baixo Risco B,PRODUTOS,ALIMENTOS,Oeste,Armando Mendes,Baixíssimo,Licenciados,"{4721-1/04,4712-1/00,5611-2/03,4721-1/03}"
30200660000187.0,688.0,Santa Luzia,Aguardando Solicitação,?,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,"{4723-7/00,4637-1/99,4712-1/00,4721-1/03,4635-4/03}"
5921656000160.0,689.0,Chapada,Aguardando Solicitação,?,Baixo Risco,8650004.0,228.0,865000400.0,Atividades de fisioterapia,Baixo Risco B,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Oeste,Canaã,Baixo,Não Licenciados,{8650-0/04}
4242723000239.0,691.0,Japim,Aguardando Solicitação,?,Alto Risco,8640202.0,209.0,864020200.0,Laboratórios clínicos,Alto Risco,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Não Licenciados,{8640-2/02}
30248681000172.0,692.0,Japim,Aguardando Solicitação,?,Baixo Risco,8630599.0,207.0,863059900.0,Atividades de atenção ambulatorial não especificadas anteriormente,Risco Condicionado,SERVIÇOS,ASSISTÊNCIA À SAÚDE,Sul,Canaã,Baixo,Não Licenciados,{8630-5/99}
20824531000106.0,693.0,Petrópolis,Aguardando Solicitação,?,Baixo Risco,8292000.0,188.0,829200000.0,Envasamento e empacotamento sob contrato,Risco Condicionado,PRODUTOS,DIVERSOS,Sul,Canaã,Baixo,Não Licenciados,"{8292-0/00,4721-1/04,4723-7/00,4729-6/99,4721-1/03}"
26229475000148.0,15215.0,N. S. Das Gracas,Emitido Automaticamente,2021-03-26 00:00:00,Baixo Risco,4723700.0,133.0,472370000.0,Comércio varejista de bebidas,Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Licenciados,"{4723-7/00,4763-6/02,4781-4/00,4782-2/01,4729-6/99}"
30270501000159.0,697.0,Chapada,Emitido Sob Inspeção,2021-12-03 00:00:00,Baixo Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Oeste,Canaã,Baixo,Licenciados,"{4772-5/00,8299-7/99.01}"
30144956000128.0,699.0,Cidade Nova,Aguardando Solicitação,?,Baixo Risco,4721102.0,128.0,472110200.0,Padaria e confeitaria com predominância de revenda,Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Não Licenciados,{4721-1/02}
2905110098500.0,12899.0,Viila Buriti,Emitido,2020-11-25 00:00:00,Alto Risco,5620101.0,168.0,562010100.0,Fornecimento de alimentos preparados preponderantemente para empresas,Alto Risco,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Licenciados,{5620-1/01}
2070626005754.0,701.0,Colônia Terra Nova,Emitido,2018-08-30 00:00:00,Alto Risco,5620101.0,168.0,562010100.0,Fornecimento de alimentos preparados preponderantemente para empresas,Alto Risco,PRODUTOS,ALIMENTOS,Norte,Armando Mendes,Baixíssimo,Licenciados,{5620-1/01}
24205900000214.0,13084.0,Centro,Emitido Sob Inspeção,2020-10-20 00:00:00,Baixo Risco,5590603.0,158.0,559060300.0,Pensões (alojamento),Baixo Risco B,SERVIÇOS,INTERESSE Á SAÚDE,Sul,Canaã,Baixo,Licenciados,{5590-6/03}
30420086000172.0,709.0,D. Pedro,Aguardando Solicitação,?,Baixo Risco,4772500.0,140.0,477250000.0,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",Baixo Risco B,PRODUTOS,COSMÉTICOS,Centro-Oeste,Canaã,Baixo,Não Licenciados,"{4772-5/00,8299-7/99.01}"
1033751000177.0,711.0,Compensa,Aguardando Solicitação,?,Alto Risco,9601701.0,257.0,960170102.0,"Lavanderias que processam artigos de estabelecimentos
de interesse sanitário",Alto Risco,SERVIÇOS,INTERESSE Á SAÚDE,Oeste,Canaã,Baixo,Não Licenciados,{9601-7/01}
23551901000177.0,712.0,Jorge Teixeira,Aguardando Solicitação,?,Baixo Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Leste,Canaã,Baixo,Não Licenciados,"{4712-1/00,4755-5/02,4761-0/03}"
26279601000179.0,713.0,Sao  Francisco,Aguardando Solicitação,?,Alto Risco,4712100.0,127.0,471210000.0,"Comércio varejista de mercadorias em geral, com predominância de produtos
alimentícios - minimercados, mercearias e armazéns",Baixo Risco B,PRODUTOS,ALIMENTOS,Centro-Sul,Canaã,Baixo,Não Licenciados,"{4712-1/00,5620-1/04,5611-2/03,4755-5/02,5620-1/01,4721-1/02}"
7022481000185.0,715.0,Cidade de Deus,Aguardando Solicitação,?,Baixo Risco,4721104.0,130.0,472110400.0,"Comércio varejista de doces, balas, bombons e semelhantes",Baixo Risco B,PRODUTOS,ALIMENTOS,Norte,Canaã,Baixo,Não Licenciados,"{4721-1/04,4712-1/00,4721-1/03}"
30270864000194.0,716.0,Centro,Aguardando Solicitação,?,Baixo Risco,5611201.0,160.0,561120101.0,"Restaurantes e similares com fornecimento de música
(uso de som amplificado)",Baixo Risco B,PRODUTOS,ALIMENTOS,Sul,Canaã,Baixo,Não Licenciados,{5611-2/01.03}
19921676000146.0,718.0,Educando,Aguardando Solicitação,?,Baixo Risco,8292000.0,188.0,829200000.0,Envasamento e empacotamento sob contrato,Risco Condicionado,PRODUTOS,DIVERSOS,Sul,Canaã,Baixo,Não Licenciados,"{8292-0/00,4930-2/01.99,4712-1/00,8211-3/00}"
