CNPJ;ProtocoloId2;Bairro;Documento;Situação;Atividades;Data da Emissão;Grau de Risco;Principal Atividade
11801885000144;1710;Centro;Licença Sanitária;Aguardando Solicitação;{6319-4/00.01,6920-6/02.01,8230-0/01.01,8599-6/04,4761-0/03,7020-4/00.01,8599-6/99,6399-2/00,6920-6/01};;Baixo Risco;6319400
3668580000188;1711;Alvorada;Licença Sanitária;Aguardando Solicitação;{4781-4/00,4723-7/00,4782-2/01,9329-8/04,4759-8/99.99};;Baixo Risco;4781400
34597955000432;15156;Distrito Industrial;Licença Sanitária;Em análise;{4664-8/00.01,2014-2/00.01,4645-1/01};;Alto Risco;4664800
31160458000131;1713;Colônia Oliveira Machado;Licença Sanitária;Aguardando Solicitação;{4930-2/04.01,5250-8/05,5021-1/02,4930-2/01.99,7732-2/01,7739-0/99,5232-0/00,4930-2/02,7739-0/01.01,5211-7/99,5229-0/99.99,4399-1/04,7820-5/00,5250-8/04,7732-2/02.01,5212-5/00,7719-5/99};;Baixo Risco;4930204
27282519000166;1714;Centro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{3250-7/06,8630-5/04};;Alto Risco;3250706
5828884000190;1715;Centro;Licença Sanitária;Aguardando Solicitação;{4781-4/00,4618-4/99,4742-3/00,4723-7/00,4763-6/03,4756-3/00,4789-0/01,4618-4/03,4772-5/00,4782-2/01,4729-6/99,4789-0/99.99,6810-2/02,5611-2/03,4763-6/01,4755-5/02,4753-9/00,4619-2/00,4763-6/02,4761-0/01,4761-0/03,4762-8/00,4744-0/01,5611-2/01.02,4771-7/01,4751-2/01,4759-8/99.99};;Alto Risco;4781400
19255125000190;1716;Tarumã;Licença Sanitária;Aguardando Solicitação;{5611-2/03,9313-1/00};;Baixo Risco;5611203
22136666000104;1717;Cachoeirinha;Licença Sanitária;Aguardando Solicitação;{4783-1/01,4781-4/00,4789-0/01,4772-5/00,4763-6/02};;Baixo Risco;4783101
19075984000106;1718;Santa Etelvina;Licença Sanitária;Aguardando Solicitação;{4723-7/00,4712-1/00};;Baixo Risco;4723700
19840860000161;1719;Colônia Terra Nova;Licença Sanitária;Aguardando Solicitação;{4723-7/00,4729-6/99,4712-1/00,4729-6/01};;Baixo Risco;4723700
7892507000146;1720;Adrianópolis;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{8630-5/03,8630-5/01};;Alto Risco;8630503
31072165000100;10902;Centro;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.02};08/07/2020;Baixo Risco;5611201
23712299000455;1722;Colônia Santo Antônio;Licença Sanitária;Aguardando Solicitação;{4774-1/00};;Baixo Risco;4774100
28638972000125;1723;Sao Jose;Licença Sanitária;Aguardando Solicitação;{4772-5/00,4729-6/99,4789-0/99.99};;Baixo Risco;4772500
5165707000171;11051;Sao Geraldo;Licença Sanitária;Indeferido;{4772-5/00,4759-8/99,4771-7/02,4771-7/01};;Alto Risco;4772500
14254829000397;1725;Parque Dez de Novembro;Licença Sanitária;Emitido;{5611-2/03,5611-2/01.02,5620-1/02,5620-1/03};23/08/2019;Baixo Risco;5611203
18154623000184;1726;Adrianópolis;Licença Sanitária;Aguardando Solicitação;{4774-1/00};;Baixo Risco;4774100
12462256000108;1727;Centro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Emitido;{8650-0/06};07/11/2019;Baixo Risco;8650006
7147665000414;12108;Distrito Industrial;Licença Sanitária;Emitido;{5620-1/01};19/11/2020;Alto Risco;5620101
29067635000198;1729;D. Pedro;Licença Sanitária;Aguardando Solicitação;{5611-2/03};;Baixo Risco;5611203
22911257000138;1730;Centro;Licença Sanitária;Aguardando Solicitação;{4774-1/00};;Baixo Risco;4774100
6182332000110;1731;Centro;Licença Sanitária;Aguardando Solicitação;{5590-6/03,5510-8/01.01,5590-6/99};;Baixo Risco;5590603
12455118000193;13702;Educando;Licença Sanitária;Emitido Sob Inspeção;{9602-5/01};23/11/2020;Baixo Risco;9602501
25132889000191;1733;Novo Aleixo;Licença Sanitária;Aguardando Solicitação;{4723-7/00,4712-1/00,4789-0/99.99,4755-5/02,8211-3/00,4721-1/03,7020-4/00.01,8219-9/99,4784-9/00.04,7810-8/00,4722-9/01};;Baixo Risco;4723700
8718474000185;12431;Monte Das Oliveira;Licença Sanitária;Emitido Sob Inspeção;{4721-1/04,4712-1/00};23/09/2020;Baixo Risco;4721104
459924000150;1735;Centro;Licença Sanitária;Aguardando Solicitação;{4530-7/03,4763-6/03,4712-1/00};;Baixo Risco;4530703
30899833000105;1736;Tarumã;Licença Sanitária;Aguardando Solicitação;{4530-7/03,4731-8/00,4723-7/00,4729-6/02,4520-0/06,4712-1/00,4784-9/00.01,4530-7/05,4761-0/02,4759-8/99.99};;Baixo Risco;4530703
30134967000127;1737;Lírio do Vale;Licença Sanitária;Aguardando Solicitação;{4712-1/00,4755-5/02,1821-1/00,8219-9/01,8219-9/99};;Baixo Risco;4712100
29299758000154;1738;Redenção;Licença Sanitária;Aguardando Solicitação;{4712-1/00,4721-1/03};;Baixo Risco;4712100
30434659000117;1739;Centro;Licença Sanitária;Aguardando Solicitação;{4772-5/00,4755-5/02,4753-9/00,4762-8/00,4713-0/02,4751-2/01};;Baixo Risco;4772500
5446422000109;1740;Alvorada;Licença Sanitária;Emitido Sob Inspeção;{5611-2/03,5611-2/01.02};02/10/2020;Baixo Risco;5611203
22697394000111;1741;Centro;Licença Sanitária;Aguardando Solicitação;0;;Baixo Risco;0
29882020000115;1742;Flores;Licença Sanitária;Emitido;{4771-7/01};02/10/2020;Alto Risco;4771701
21082072000367;14861;Chapada;Licença Sanitária;Emitido Sob Inspeção;{4763-6/02,4729-6/99,4639-7/01};15/02/2021;Baixo Risco;4763602
19980078000148;1744;Alvorada;Licença Sanitária;Indeferido;{9602-5/01};;Baixo Risco;9602501
5753246000310;1745;Tancredo Neves;Licença Sanitária;Emitido Automaticamente;{4721-1/04,4729-6/99,4712-1/00,4755-5/02,4759-8/99.99};03/12/2020;Baixo Risco;4721104
30934073000111;1746;Alvorada;Licença Sanitária;Aguardando Solicitação;{4781-4/00,4712-1/00,4724-5/00,4744-0/99,4744-0/01};;Baixo Risco;4781400
30879111000180;1747;Coroado;Licença Sanitária;Aguardando Solicitação;0;;Baixo Risco;0
11066429000106;1748;Chapada;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{4773-3/00,9602-5/02.01};;;4773300
30872499000198;1749;Santa Etelvina;Licença Sanitária;Emitido;{4721-1/04,4712-1/00};09/04/2019;Baixo Risco;4721104
4782646000129;1750;Centro;Licença Sanitária;Aguardando Solicitação;{4772-5/00,4712-1/00,4755-5/02,4761-0/03,4771-7/01,4751-2/01};;Alto Risco;4772500
23159915000140;1751;Adrianópolis;Licença Sanitária;Emitido;{5611-2/03};25/09/2019;Baixo Risco;5611203
3441273000160;1752;Ponta Negra;Licença Sanitária;Aguardando Solicitação;{8230-0/01.01,5320-2/02,8230-0/02,5611-2/01.02,5620-1/02,5611-2/02.01};;Baixo Risco;8230001
27420877000198;13812;Jorge Teixeira;Licença Sanitária;Em análise;{4772-5/00,4771-7/01};;Alto Risco;4772500
19075176000130;1755;Novo Aleixo;Licença Sanitária;Emitido;{4781-4/00,4772-5/00,9602-5/01};16/01/2019;Baixo Risco;4781400
1501946000285;1756;Parque Dez de Novembro;Licença Sanitária;Aguardando Solicitação;{9601-7/01};;Alto Risco;9601701
29526810000168;1757;Centro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{8630-5/04};;Alto Risco;8630504
30892074000140;1758;N. S. Das Gracas;Licença Sanitária;Aguardando Solicitação;{4729-6/99,5611-2/03,4763-6/02};;Baixo Risco;4729699
16518178000169;1759;Centro;Licença Sanitária;Aguardando Solicitação;{4722-9/01};;Baixo Risco;4722901
9458516000159;1760;Zumbi dos Palmares;Licença Sanitária;Aguardando Solicitação;{4781-4/00,4772-5/00,4782-2/01};;Baixo Risco;4781400
2934683000260;1761;Jorge Teixeira;Licença Sanitária;Aguardando Solicitação;{4712-1/00,4789-0/99.99};;Baixo Risco;4712100
19306048000150;1762;Parque Dez de Novembro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Em Exigência;{8630-5/06,8640-2/99,8640-2/08,8650-0/06,8640-2/02,8630-5/02,8640-2/01};;Alto Risco;8630506
31045592000191;1763;Centro;Licença Sanitária;Emitido Automaticamente;{4781-4/00,4637-1/99,4753-9/00,4744-0/99,4751-2/01,4759-8/99.99,4711-3/02};23/04/2020;Baixo Risco;4781400
7739173000175;1764;Aleixo;Licença Sanitária;Emitido Automaticamente;{4712-1/00,4721-1/03,4721-1/02};15/08/2020;Baixo Risco;4712100
28534598000118;14088;Redenção;Licença Sanitária;Emitido Sob Inspeção;{4723-7/00,4784-9/00.05,4784-9/00.04};14/12/2020;Baixo Risco;4723700
30739313000127;1766;Centro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{8630-5/03,8650-0/04};;Baixo Risco;8630503
15690889000153;15671;Parque Dez de Novembro;Licença Sanitária;Aguardando Solicitação;{5611-2/01.02,5611-2/01.01,5611-2/04};;Baixo Risco;5611201
24845534000187;7709;Jorge Teixeira;Licença Sanitária;Emitido;{8513-9/00,8520-1/00.01,4761-0/01,8512-1/00,8511-2/00};23/01/2020;Alto Risco;8513900
18595229000181;13989;Lírio do Vale;Licença Sanitária;Emitido Automaticamente;{4721-1/04,4712-1/00,4721-1/03,4721-1/02};10/05/2021;Baixo Risco;4721104
4254635000176;1770;Jauari I;Licença Sanitária;Em análise;{4789-0/04,4789-0/02,4744-0/99,4744-0/01,4771-7/04,4789-0/99};;Baixo Risco;4789004
27250979000102;1771;Centro;Licença Sanitária;Aguardando Solicitação;{4781-4/00,4789-0/01,4729-6/99,4763-6/01,4763-6/02,4761-0/01,4761-0/03,4782-2/02};;Baixo Risco;4781400
12321558000158;1772;Adrianópolis;Licença Sanitária;Aguardando Solicitação;{4712-1/00,4724-5/00};;Baixo Risco;4712100
3283482000122;1773;Centro;Licença Sanitária;Aguardando Solicitação;{5611-2/01.02};;Baixo Risco;5611201
24543505000160;1774;Santa Etelvina;Licença Sanitária;Emitido;{8630-5/03,9313-1/00,9602-5/02.01,8690-9/03,8630-5/99,8650-0/03.01,8650-0/04};25/06/2019;;8630503
2435818000162;15705;Coroado;Licença Sanitária;Em análise;{4772-5/00,4729-6/99,4773-3/00,4771-7/01};;Alto Risco;4772500
30993644000199;1776;Parque Dez de Novembro;Licença Sanitária;Aguardando Solicitação;{4781-4/00,4774-1/00,4789-0/01,4772-5/00,4782-2/01,4782-2/02};;Baixo Risco;4781400
13405486000190;1777;Aleixo;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Em Exigência;{8630-5/04};;Alto Risco;8630504
461852000186;12464;Distrito Industrial;Licença Sanitária;Em análise;{8640-2/99,8640-2/08,8650-0/06};;Alto Risco;8640299
27390521000159;16021;Lírio do Vale;Licença Sanitária;Em Exigência;{5620-1/01};;Alto Risco;5620101
63663058000216;1780;Tancredo Neves;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{8630-5/03,8630-5/02};;Alto Risco;8630503
30913434000143;1781;Sao  Francisco;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Emitido;{8630-5/04};13/02/2020;Alto Risco;8630504
27966737000110;15699;Parque Dez de Novembro;Licença Sanitária;Emitido Automaticamente;{4772-5/00,5611-2/03,4781-4/00,9602-5/01};15/04/2021;Baixo Risco;4772500
30849268000244;1783;Adrianópolis;Licença Sanitária;Emitido;{4774-1/00};11/11/2019;Baixo Risco;4774100
16727775000101;1784;Santa Etelvina;Licença Sanitária;Aguardando Solicitação;{4723-7/00,4772-5/00,4729-6/99,4712-1/00,4784-9/00.01,4724-5/00,4755-5/02,4744-0/99,4713-0/02,4722-9/01,8299-7/99.99};;Baixo Risco;4723700
30911370000141;1785;Colônia Antônio Aleixo;Licença Sanitária;Aguardando Solicitação;{5620-1/04,4755-5/02,5620-1/01,5611-2/02.02};;Alto Risco;5620104
31327469000163;1786;Tarumã;Licença Sanitária;Aguardando Solicitação;{4618-4/03,4616-8/00,4712-1/00,8230-0/01.01};;Baixo Risco;4618403
29313021000149;1787;Tarumã;Licença Sanitária;Aguardando Solicitação;{4784-9/00.01,4729-6/01,4722-9/01};;Baixo Risco;4784900
31011857000130;1788;Coroado;Licença Sanitária;Aguardando Solicitação;{5620-1/03};;Baixo Risco;5620103
16908800000145;1789;Cidade Nova;Licença Sanitária;Emitido Sob Inspeção;{4634-6/01,4722-9/01};11/03/2021;Baixo Risco;4634601
9247906000180;1790;Zumbi dos Palmares;Licença Sanitária;Emitido Automaticamente;{4634-6/01,4722-9/01};19/05/2021;Baixo Risco;4634601
26675667000269;1791;Chapada;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Emitido;{8630-5/03};19/08/2018;Baixo Risco;8630503
18137020000174;1792;Nova Esperanca;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{9602-5/02.01};;;9602502
15913627000100;1793;Centro;Licença Sanitária;Aguardando Solicitação;{5611-2/01.02};;Baixo Risco;5611201
1790952000119;1794;Centro;Licença Sanitária;Aguardando Solicitação;{5611-2/01.02};;Baixo Risco;5611201
19569256000142;1795;Praça 14 de Janeiro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{8630-5/04};;Alto Risco;8630504
4354312000316;13044;Centro;Licença Sanitária;Emitido;{4771-7/01};29/12/2020;Alto Risco;4771701
33122466000119;1797;Tarumã;Licença Sanitária;Aguardando Solicitação;{2062-2/00,4649-4/09,2061-4/00,4646-0/01,4649-4/08,2063-1/00};;Alto Risco;2062200
10651325000198;1798;Cachoeirinha;Licença Sanitária;Aguardando Solicitação;{5611-2/03};;Baixo Risco;5611203
31022985000180;1799;Parque Dez de Novembro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;0;;Baixo Risco;0
31010505000160;1800;Cidade Nova;Licença Sanitária;Aguardando Solicitação;{4712-1/00,4722-9/01};;Baixo Risco;4712100
19421443000184;1801;N. S. Das Gracas;Licença Sanitária;Emitido Automaticamente;0;28/10/2020;Baixo Risco;0
31206325000159;1802;Adrianópolis;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{8630-5/03,8610-1/01.01,8610-1/02,8650-0/01,9313-1/00,8630-5/02,8650-0/02,8650-0/03.01,8630-5/01,8660-7/00.01,8650-0/04};;Alto Risco;8630503
29092093000103;6124;Adrianópolis;Licença Sanitária;Aguardando Solicitação;{4723-7/00,4729-6/99,5611-2/03};;Baixo Risco;4723700
10726114000177;1804;Adrianópolis;Licença Sanitária;Emitido;{5611-2/03,4721-1/03,4721-1/02};11/08/2020;Baixo Risco;5611203
19112511000123;10602;Santa Etelvina;Licença Sanitária;Emitido Sob Inspeção;{4721-1/04,4723-7/00,4729-6/99,4712-1/00,4724-5/00,4721-1/03,4722-9/01};22/06/2020;Baixo Risco;4721104
30675491000131;1806;D. Pedro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Emitido;0;16/08/2018;Baixo Risco;0
20800114000123;1807;Mauazinho;Licença Sanitária;Emitido;{4731-8/00,4632-0/03,4924-8/00,4784-9/00.01,4618-4/01,5611-2/03,4724-5/00,5022-0/02,5620-1/01,4761-0/01,4761-0/03,4721-1/03,4633-8/01,5022-0/01,4751-2/01,4632-0/01,4761-0/02};27/03/2020;Alto Risco;4731800
4180674000176;1808;Sao Jorge;Licença Sanitária;Aguardando Solicitação;{5620-1/01};;Alto Risco;5620101
24460457000147;1809;Sao Jorge;Licença Sanitária;Aguardando Solicitação;{4723-7/00,4772-5/00,4789-0/05};;Baixo Risco;4723700
19787982000131;1810;Parque Dez de Novembro;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{8630-5/04};;Alto Risco;8630504
30460985000107;1811;Tancredo Neves;Licença Sanitária;Aguardando Solicitação;{4729-6/99,5611-2/03};;Baixo Risco;4729699
30460176000197;1812;Santo Antônio;Licença Sanitária;Aguardando Solicitação;{4729-6/99};;Baixo Risco;4729699
30901415000105;1813;São Lázaro;Licença Sanitária;Aguardando Solicitação;{4723-7/00,4721-1/03};;Baixo Risco;4723700
5992000000805;1814;Distrito Industrial;Licença Sanitária;Emitido;{5620-1/01};18/03/2019;Alto Risco;5620101
30971633000108;1815;Sao Jose;Licença Sanitária;Aguardando Solicitação;{7739-0/99,9511-8/00.01,6190-6/01,7733-1/00.01,6190-6/99.99,6110-8/03,9511-8/00.02,8020-0/01.01,4221-9/05,6311-9/00.01};;Baixo Risco;7739099
84521053007150;11880;Ponta Negra;Licença Sanitária;Indeferido;{4772-5/00,4773-3/00,4713-0/02,4771-7/01};;Alto Risco;4772500
26734118000137;1817;Alvorada;Licença Sanitária;Aguardando Solicitação;0;;Baixo Risco;0
26592150000125;1819;Redenção;Licença Sanitária;Emitido;{9602-5/01};20/12/2018;Baixo Risco;9602501
31083549000110;1820;Cachoeirinha;Licença Sanitária;Emitido;{4649-4/99.02,4649-4/99.11,4649-4/99.21,4649-4/99.19,4649-4/99.01,4649-4/99.10,4649-4/99.13,4623-1/01.01,4789-0/04,4649-4/99.23,4649-4/99.03,4649-4/99.12,4649-4/99.22,4623-1/01.02,4649-4/99.06,4649-4/99.09,4649-4/99.14,4649-4/99.08,4649-4/99.99,4649-4/99.07,4649-4/99.18,4649-4/99.04,4649-4/99.17,4649-4/99.24,4649-4/99.25,4649-4/99.05,4649-4/99.16,4649-4/99.20,4649-4/99.15};08/10/2018;Baixo Risco;4649499
11317175000658;1821;Distrito Industrial;Licença Sanitária;Aguardando Solicitação;{4520-0/05,4530-7/03,4520-0/01,4729-6/99};;Baixo Risco;4520005
12140677000104;1822;Novo Aleixo;Licença Sanitária;Aguardando Solicitação;{5620-1/03,5612-1/00};;Baixo Risco;5620103
17409259000193;1823;Petrópolis;Licença Sanitária;Aguardando Solicitação;{4781-4/00,4530-7/03,5611-2/01.01,4732-6/00,4742-3/00,4721-1/04,4731-8/00,4723-7/00,4789-0/01,4752-1/00,4772-5/00,4782-2/01,4712-1/00,4757-1/00,4789-0/05,5611-2/03,4755-5/03,4724-5/00,4741-5/00,4755-5/02,4753-9/00,4763-6/02,4754-7/03,4761-0/03,4721-1/03,4782-2/02,4744-0/99,4744-0/03,4744-0/04,4744-0/01,4722-9/01,4530-7/05,5611-2/02.01,4530-7/04};;Baixo Risco;4781400
15523184000141;10539;Cidade Nova;Licença Sanitária;Emitido Sob Inspeção;{9313-1/00};17/06/2020;Baixo Risco;9313100
28813945000141;1825;Santo Antônio;Licença Sanitária;Aguardando Solicitação;{4729-6/99};;Baixo Risco;4729699
3965963000703;11892;Centro;Licença Sanitária;Aguardando Solicitação;{9001-9/99.99,9101-5/00.01,8599-6/99,8630-5/04,8592-9/99};;Alto Risco;9001999
17615321000101;1827;Cachoeirinha;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{9602-5/02.01,8650-0/02,9602-5/01};;;9602502
4517080000108;1828;Jorge Teixeira;Licença Sanitária;Aguardando Solicitação;{5510-8/03,5510-8/01.01,5510-8/02};;Baixo Risco;5510803
29139628000154;1829;Tarumã;Licença Sanitária;Aguardando Solicitação;{4618-4/99,4723-7/00,4772-5/00,4712-1/00,4618-4/01,4789-0/99.99,4789-0/99.03,4721-1/03,4789-0/99.12,4789-0/99.08,4617-6/00,4789-0/99.15};;Baixo Risco;4618499
28151996000155;1830;Santo Antônio;Licença Sanitária;Aguardando Solicitação;{4789-0/01,4772-5/00,4729-6/99,4771-7/03,4771-7/01};;Alto Risco;4789001
30943092000104;1831;Centro;Licença Sanitária;Aguardando Solicitação;{4712-1/00};;Baixo Risco;4712100
30995681000136;1832;Petrópolis;Certidão de Aprovação de Projeto junto a Vigilância Sanitária;Aguardando Solicitação;{3250-7/06,8630-5/01,8630-5/04};;Alto Risco;3250706
30175993000101;1833;Compensa;Licença Sanitária;Aguardando Solicitação;{5620-1/04};;Baixo Risco;5620104
30187501000190;1834;Tancredo Neves;Licença Sanitária;Aguardando Solicitação;{8599-6/03,8230-0/01.01,8599-6/04,8599-6/99,8593-7/00,8592-9/03,8592-9/99};;Baixo Risco;8599603
29285688000185;1835;Coroado;Licença Sanitária;Aguardando Solicitação;{4723-7/00};;Baixo Risco;4723700
30509242000176;1836;Coroado;Licença Sanitária;Aguardando Solicitação;{4723-7/00};;Baixo Risco;4723700
30970212000162;1837;Cidade Nova;Licença Sanitária;Aguardando Solicitação;{5620-1/01};;Alto Risco;5620101
23404087000168;1838;Centro;Licença Sanitária;Indeferido;{7912-1/00.01};;Baixo Risco;7912100
30392782000112;1839;Praça 14 de Janeiro;Licença Sanitária;Aguardando Solicitação;{5611-2/01.01,5611-2/03};;Baixo Risco;5611201
4496391000138;4475;Petrópolis;Licença Sanitária;Emitido;{4774-1/00};23/11/2019;Baixo Risco;4774100
31058066000166;1842;Novo Aleixo;Licença Sanitária;Aguardando Solicitação;{4789-0/05,8020-0/01.01};;Baixo Risco;4789005
6347409027950;14495;Parque Dez de Novembro;Licença Sanitária;Emitido Automaticamente;{4763-6/02,4729-6/99};23/02/2021;Baixo Risco;4763602
23311383000114;10841;Parque Dez de Novembro;Licença Sanitária;Emitido Sob Inspeção;{4729-6/02,5611-2/03,4721-1/03};06/07/2020;Baixo Risco;4729602
29566014000159;11047;Parque Dez de Novembro;Licença Sanitária;Emitido Sob Inspeção;{5611-2/01.03};16/07/2020;Baixo Risco;5611201
26590104000359;1846;Cidade de Deus;Licença Sanitária;Aguardando Solicitação;{4772-5/00,4729-6/99,4712-1/00,4789-0/05,4763-6/01,4724-5/00,4761-0/03,4721-1/03};;Baixo Risco;4772500
29353330000142;1847;Coroado;Licença Sanitária;Aguardando Solicitação;{4781-4/00,4724-5/00,4755-5/02};;Baixo Risco;4781400
31121063000120;2441;Centro;Licença Sanitária;Aguardando Solicitação;0;;Baixo Risco;0
31096099000109;1849;Flores;Licença Sanitária;Aguardando Solicitação;{4772-5/00,4754-7/01};;Baixo Risco;4772500
13993180000100;1850;D. Pedro;Licença Sanitária;Aguardando Solicitação;{4721-1/02};;Baixo Risco;4721102
